Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Brazil,2014,December,Wednesday,Afternoon,Rural,Street,Clear,214.91695911050712,2,81,41-60,Female,0.1396039240850091,0,Poor,1,2,Minor,18,2,17.2750697766512,2241.234748914907,Wet,Drunk Driving,8,19950.151640921093,32125.745506860043,Australia,1484.0514326563448
Brazil,2015,July,Sunday,Night,Rural,Street,Windy,265.07255540710923,3,75,26-40,Female,0.1755194511099443,1,Moderate,0,2,Severe,4,2,30.39787475365198,9231.710772429951,Wet,Distracted Driving,2,22273.971062064255,88173.37158705154,North America,1573.4247720784338
Brazil,2009,June,Wednesday,Afternoon,Rural,Main Road,Foggy,153.95462517032882,2,111,26-40,Male,0.0506104121488829,0,Moderate,2,1,Minor,15,0,9.34166841297299,2832.0649831731407,Wet,Weather,2,18414.43539562052,52241.410761504565,Australia,3613.3411789009447
Brazil,2015,March,Saturday,Evening,Urban,Highway,Foggy,227.42000808416392,2,112,18-25,Female,0.0072320468453593,1,Poor,1,1,Minor,10,3,12.321906470083364,7497.164652255711,Dry,Speeding,4,27732.66393328978,22594.967361180217,Europe,4575.349175802573
Brazil,2020,March,Wednesday,Night,Urban,Street,Rainy,123.27405771813945,1,57,18-25,Female,0.0857621266404941,1,Moderate,1,1,Moderate,16,1,53.29966814931604,1538.3277077778243,Wet,Mechanical Failure,9,777.4636094194744,58895.44204115227,Asia,2921.839221652118
Brazil,2002,December,Wednesday,Afternoon,Rural,Main Road,Snowy,121.2829557968006,1,117,61+,Male,0.1157992722075234,0,Moderate,2,1,Minor,10,0,50.02936750312048,1431.6665732686856,Wet,Speeding,7,40853.545470752586,78455.45374224911,Europe,351.9956971147748
Brazil,2010,November,Sunday,Night,Rural,Main Road,Snowy,147.90401667163957,1,114,41-60,Female,0.2478546908630688,0,Good,2,2,Severe,18,4,15.76644021793888,2613.0491528789025,Icy,Mechanical Failure,7,32362.398482900608,22836.952617791707,North America,2592.3952501381245
Brazil,2000,May,Saturday,Night,Urban,Main Road,Windy,311.8507968449433,1,45,61+,Female,0.1085936125704216,1,Good,0,1,Moderate,4,2,15.035410048558113,4543.604913178208,Snow-covered,Mechanical Failure,0,46210.79593877304,84048.55825657533,Europe,1953.8034127520443
Brazil,2013,September,Saturday,Afternoon,Rural,Highway,Clear,328.741957684009,4,81,<18,Female,0.041885428781053,0,Poor,1,1,Moderate,10,3,11.557598064229454,9390.342773740227,Snow-covered,Weather,1,45391.44897753956,48292.58236442039,South America,2519.8102160652425
Brazil,2023,February,Thursday,Morning,Urban,Main Road,Snowy,256.08208744744854,2,56,26-40,Female,0.0859943840521175,0,Moderate,2,2,Severe,2,2,55.272975373524496,760.7798024987361,Wet,Mechanical Failure,3,23819.007466343628,31637.69171673523,Europe,884.9851080382051
Brazil,2000,April,Monday,Afternoon,Urban,Highway,Snowy,198.35723197464145,3,40,61+,Male,0.0801527398533432,1,Good,1,1,Severe,14,0,19.23705188813849,7752.643510699363,Icy,Mechanical Failure,4,5921.649694148708,81376.2614402723,Australia,888.954019984465
Brazil,2014,November,Tuesday,Night,Urban,Street,Clear,60.94985576797857,4,38,26-40,Male,0.090750713780781,1,Good,2,2,Moderate,3,4,32.7641409689526,7895.673299382362,Icy,Mechanical Failure,9,1076.0307875222202,48215.93291004728,South America,1202.9990854808634
Brazil,2001,October,Tuesday,Evening,Rural,Street,Snowy,235.45335079023636,1,50,<18,Female,0.0936122791711815,1,Good,2,2,Severe,0,4,42.22074457382036,5410.371603759793,Wet,Mechanical Failure,0,44443.44698346296,37953.465834266135,South America,3210.979063224121
Brazil,2005,August,Monday,Morning,Urban,Street,Clear,379.11431488521737,3,93,18-25,Female,0.1788236056392282,0,Good,1,0,Moderate,9,1,53.725451187908135,966.5243953338132,Icy,Distracted Driving,6,46847.90515128004,24737.71688732127,South America,3133.525832775309
Brazil,2022,June,Tuesday,Evening,Rural,Main Road,Snowy,454.1977599848777,2,54,41-60,Male,0.143568497335483,1,Moderate,1,2,Severe,9,0,41.307720940416885,7128.625770117685,Snow-covered,Distracted Driving,2,49068.77116114386,21161.881934404097,Europe,2991.0801869545085
Brazil,2013,November,Sunday,Evening,Urban,Street,Windy,80.70375880972531,2,76,61+,Male,0.1951762119837315,1,Poor,0,1,Moderate,10,2,48.243008091629335,6275.182404472842,Icy,Distracted Driving,2,37953.14174922963,40433.94216752874,Asia,3297.3609108845462
Brazil,2023,May,Thursday,Evening,Rural,Street,Foggy,370.6715367721666,3,106,26-40,Female,0.0740559633495878,1,Poor,2,2,Minor,3,3,31.60448304544563,6850.700816709584,Snow-covered,Distracted Driving,1,46288.06172103944,45975.40159951334,Asia,3313.5672853854394
Brazil,2008,July,Sunday,Afternoon,Urban,Street,Clear,309.0157922120398,1,112,61+,Male,0.0115050841779232,1,Good,0,0,Minor,13,3,24.004782489311992,841.6772302925783,Icy,Weather,6,44301.68378382122,4499.224633975969,Australia,1304.1905921686157
Brazil,2003,April,Friday,Afternoon,Rural,Main Road,Clear,231.52479722730828,2,86,26-40,Female,0.1292150666218336,0,Moderate,0,0,Severe,0,4,41.05305950241007,2406.909078120736,Wet,Weather,8,7732.018547979878,58259.44056014151,South America,3667.5848491651873
Brazil,2012,October,Tuesday,Night,Urban,Street,Clear,210.0136159621877,2,47,26-40,Male,0.2212911388861575,0,Poor,2,1,Severe,18,0,36.956556176103376,7866.8682187881695,Wet,Speeding,0,21714.77879825251,52815.52242710601,North America,2708.254567793641
Brazil,2007,September,Sunday,Afternoon,Rural,Street,Rainy,359.665553505397,3,63,26-40,Female,0.1945002318456674,0,Poor,1,1,Minor,7,0,51.5348738012667,9583.48309592354,Dry,Speeding,7,16856.24438082758,59770.5509521735,South America,1329.6571915483207
Brazil,2003,June,Friday,Morning,Urban,Highway,Windy,265.9781084056813,3,76,<18,Male,0.1715110028613447,0,Moderate,1,0,Minor,12,0,23.050882044367825,3488.503898668155,Snow-covered,Weather,2,45044.40027430408,72620.03869794996,Asia,1413.526395376883
Brazil,2011,November,Saturday,Evening,Urban,Main Road,Snowy,291.87339547954235,3,47,18-25,Male,0.1370132995310042,0,Good,1,2,Severe,8,3,57.09114265611849,8661.267600735408,Wet,Distracted Driving,2,38998.89583670832,99937.95722475424,Europe,1488.0387872289216
Brazil,2000,August,Sunday,Afternoon,Rural,Main Road,Windy,347.999532124301,1,77,26-40,Female,0.0130366569757969,1,Poor,2,1,Minor,8,1,28.59861428288987,9408.52599017751,Dry,Distracted Driving,5,21519.880420588997,25098.49874466321,Asia,1814.0176731439303
Brazil,2024,October,Sunday,Morning,Urban,Highway,Snowy,58.69384960678237,2,61,26-40,Male,0.0265391094502384,0,Good,1,1,Minor,14,1,16.845287937189543,1431.1711799105135,Icy,Mechanical Failure,9,43732.22926359064,36499.02624898517,South America,3333.1558615232934
Brazil,2005,September,Monday,Morning,Urban,Street,Rainy,197.329935569773,2,83,<18,Male,0.0882376832988998,1,Poor,2,2,Moderate,19,1,36.62329112898416,3566.9078757295533,Snow-covered,Speeding,1,42244.63241807224,75301.25337449495,Australia,2652.3502264366475
Brazil,2013,June,Tuesday,Evening,Rural,Main Road,Rainy,209.5588611775272,1,75,18-25,Male,0.1281164138913104,1,Poor,0,0,Severe,9,2,10.35937947182411,5634.323570006747,Wet,Speeding,7,12237.15158020975,93248.67804501003,Asia,3472.24356317124
Brazil,2004,February,Wednesday,Morning,Urban,Highway,Foggy,299.1246873592541,2,31,<18,Female,0.0150238307348997,1,Poor,2,0,Moderate,4,4,5.351058746562262,4881.55725360684,Icy,Distracted Driving,8,26062.131357315644,94345.02567935974,Europe,2972.126782137477
Brazil,2003,December,Tuesday,Evening,Rural,Main Road,Foggy,474.7725470130949,4,51,<18,Male,0.0809373189067113,0,Moderate,1,1,Moderate,16,0,26.681583141397883,5329.569622706565,Dry,Drunk Driving,3,42835.54754030793,72762.9858993985,North America,4035.62456721806
Brazil,2014,April,Wednesday,Afternoon,Urban,Highway,Snowy,462.02928406505976,3,45,18-25,Male,0.0506520332874936,1,Good,0,0,Moderate,14,1,15.361055252348624,6412.594375427662,Wet,Distracted Driving,7,44523.78423469496,31585.326258566158,Australia,4775.080390224081
Brazil,2008,June,Tuesday,Evening,Urban,Highway,Clear,222.37752246945723,1,60,18-25,Male,0.1109384682071785,0,Poor,2,0,Moderate,5,2,46.70778835197803,6566.118936419548,Snow-covered,Weather,4,21348.165324796977,27905.332537404207,Asia,2586.403976907417
Brazil,2001,September,Tuesday,Afternoon,Urban,Street,Rainy,416.71622666280746,4,113,18-25,Male,0.2084274486086895,1,Moderate,1,0,Severe,2,3,55.97484906710598,5431.350194468826,Icy,Drunk Driving,9,25320.175512231806,52305.92226145399,Australia,3928.6246392657335
Brazil,2021,June,Sunday,Afternoon,Rural,Street,Windy,220.15344386376975,4,66,41-60,Male,0.1754364103055831,1,Poor,2,2,Minor,18,3,8.197768355751949,1736.8877379633077,Dry,Mechanical Failure,5,48471.00326985866,79816.48415233966,Australia,3116.705912585676
Brazil,2006,April,Sunday,Afternoon,Rural,Highway,Rainy,245.4599923286727,2,88,18-25,Male,0.0304780828826807,0,Good,0,1,Minor,12,1,42.24608784460121,9470.42727481332,Icy,Distracted Driving,3,19763.38063003688,12384.268816839947,Europe,1062.533394583552
Brazil,2024,February,Friday,Morning,Urban,Street,Snowy,280.8359664394781,4,73,41-60,Male,0.2121801122730416,1,Moderate,2,0,Severe,3,2,10.341786781391736,872.3371812550756,Snow-covered,Mechanical Failure,4,2864.605677700301,17241.186723198807,Australia,3046.0637600900945
Brazil,2013,November,Sunday,Afternoon,Urban,Highway,Clear,237.17885205036652,4,117,<18,Male,0.0314369116354809,0,Good,1,0,Minor,9,3,33.6332945090641,9734.577100543327,Snow-covered,Distracted Driving,5,16764.92210591365,66635.40617377716,Asia,2923.979834882632
Brazil,2003,August,Thursday,Evening,Urban,Highway,Snowy,334.7042134282638,1,43,41-60,Male,0.1015854835009324,0,Good,0,0,Severe,1,1,31.623585220401083,718.9573702644824,Dry,Drunk Driving,1,43343.7884705896,93963.5674164238,Australia,3423.8195450542603
Brazil,2010,January,Tuesday,Afternoon,Urban,Main Road,Foggy,238.2878941333832,2,48,18-25,Male,0.0025857451702196,0,Poor,1,1,Moderate,18,4,38.61854836146141,2872.8298832492706,Snow-covered,Speeding,2,40452.49307003807,86732.49546001913,Europe,1202.549728187605
Brazil,2022,May,Wednesday,Evening,Urban,Street,Windy,321.5183305634196,2,34,26-40,Male,0.2084889256578407,0,Moderate,1,2,Severe,1,2,49.11533536852335,1302.612345267201,Icy,Weather,9,7814.993827970999,73770.77092020102,Asia,3311.5763806632035
Brazil,2017,September,Sunday,Evening,Rural,Street,Foggy,343.37853661689826,4,77,61+,Female,0.1676696434028727,1,Good,0,0,Severe,8,3,9.52143921259524,8341.143397629963,Icy,Distracted Driving,8,49946.601309884354,31623.472193940244,Asia,1271.2874931641798
Brazil,2001,March,Sunday,Night,Rural,Highway,Windy,414.4615005045748,3,76,18-25,Female,0.0969256334805487,1,Good,2,1,Severe,6,3,44.59270362583617,170.05232462405203,Dry,Speeding,9,10473.781034715832,22357.73726498597,Europe,4918.053178388695
Brazil,2004,August,Monday,Afternoon,Urban,Main Road,Windy,265.1873735870073,3,39,26-40,Male,0.0202786083253294,1,Poor,2,0,Severe,16,3,38.44996617223239,6185.425124098896,Dry,Speeding,3,4326.200878468451,17602.485054069824,Australia,2407.659696615356
Brazil,2009,June,Wednesday,Morning,Rural,Street,Foggy,86.4791120419485,4,70,26-40,Female,0.0675635292090826,0,Moderate,1,2,Moderate,18,4,44.11343832532776,2539.529588477636,Icy,Weather,4,48220.59149796903,7710.092175408569,Australia,81.93610245813787
Brazil,2023,October,Monday,Morning,Rural,Highway,Snowy,199.3104788870543,1,45,<18,Male,0.1601417742084138,0,Poor,0,2,Severe,0,4,44.24067598824277,7022.459372202987,Wet,Mechanical Failure,5,13420.838278285648,70758.30677733803,South America,907.4233803701544
Brazil,2003,July,Monday,Night,Urban,Highway,Foggy,188.5399640899033,3,61,41-60,Male,0.2089861261462495,1,Poor,1,0,Moderate,7,3,52.705912668273136,2304.2602857692805,Wet,Mechanical Failure,6,42630.18189623903,22409.1286583615,North America,3476.175591050621
Brazil,2011,May,Saturday,Night,Urban,Street,Rainy,442.52118052111575,1,65,26-40,Male,0.0172338454925774,1,Good,2,1,Moderate,19,4,10.389706494136831,7517.657372630946,Wet,Distracted Driving,0,10487.055893506284,86064.82441361864,Europe,697.1682329514432
Brazil,2022,February,Monday,Afternoon,Rural,Highway,Foggy,272.00541157727946,2,102,41-60,Male,0.1545440726378247,0,Good,1,2,Minor,6,0,58.06949234410439,1715.8502998435704,Wet,Weather,8,3492.125701719961,92838.0855993641,South America,2917.41633115065
Brazil,2009,March,Saturday,Afternoon,Urban,Highway,Rainy,243.4297987886689,4,75,61+,Male,0.2176947150219682,1,Poor,1,1,Minor,9,2,33.85420629139241,4861.063132686588,Snow-covered,Distracted Driving,4,16444.762372066813,48778.24048676228,North America,810.9053005753963
Brazil,2015,April,Friday,Morning,Rural,Street,Foggy,198.26614590308816,3,85,<18,Female,0.0922958851145812,1,Poor,2,0,Severe,6,3,45.55166137432128,3921.726454440986,Wet,Mechanical Failure,5,44688.94075094276,71186.76520446049,Australia,3598.997598577111
Brazil,2002,July,Wednesday,Afternoon,Urban,Highway,Snowy,228.47471573518487,3,75,18-25,Female,0.2013940316835896,1,Moderate,1,2,Severe,4,1,20.011454327868933,8022.0227167923795,Icy,Speeding,9,45872.57106928592,73459.30789146974,Australia,2283.804383258232
Brazil,2020,January,Wednesday,Afternoon,Urban,Main Road,Rainy,141.34590176581588,4,68,41-60,Male,0.0923098833878991,1,Good,2,1,Minor,6,3,11.98680245821932,6639.781549631158,Snow-covered,Drunk Driving,9,26772.847441685,78078.29777275235,North America,808.8688761359323
Brazil,2005,January,Sunday,Afternoon,Urban,Street,Rainy,164.5617698122095,3,110,26-40,Female,0.0342613306083909,0,Good,0,1,Moderate,7,3,51.29210509244867,3333.719061435084,Dry,Mechanical Failure,6,49183.84353384916,85826.4561228068,South America,612.0906501761091
Brazil,2009,October,Tuesday,Afternoon,Rural,Highway,Windy,310.7160748369729,1,105,18-25,Male,0.068857151436234,0,Good,2,2,Minor,7,4,33.62982814796199,4768.810582455796,Snow-covered,Speeding,4,16999.515504656458,80853.66101297928,North America,1030.7327949831515
Brazil,2005,October,Sunday,Morning,Rural,Street,Rainy,287.1696820844926,2,75,26-40,Male,0.1658630706901079,1,Good,1,2,Minor,9,2,17.64144982502293,8063.768563295855,Wet,Weather,5,44699.92387025925,33464.25333383102,Europe,1836.0504731665708
Brazil,2009,November,Monday,Morning,Urban,Main Road,Windy,300.93137200530805,3,96,61+,Female,0.2040822226860772,0,Good,1,1,Moderate,12,1,28.48169798540984,9213.586165125693,Dry,Weather,6,25024.15692304605,51531.20191064879,Asia,3672.9246652954353
Brazil,2023,November,Tuesday,Afternoon,Rural,Main Road,Foggy,385.6884685230725,4,75,<18,Female,0.1814038238053947,0,Moderate,0,0,Minor,9,1,10.9200198954166,4934.687905621546,Wet,Distracted Driving,5,29603.153357602,80300.34839908697,Australia,1498.26876017386
Brazil,2013,December,Saturday,Afternoon,Urban,Main Road,Windy,189.60598486733772,2,40,61+,Female,0.2448170152448127,1,Good,2,1,Minor,17,0,55.83120167103816,9967.102890315164,Snow-covered,Mechanical Failure,2,10561.576114958933,2456.97931385464,Europe,2156.6231389976065
Brazil,2017,March,Friday,Morning,Urban,Street,Foggy,243.8799807218863,3,106,<18,Male,0.1986901523482511,0,Poor,2,0,Minor,4,0,15.712496491482042,7585.633353338936,Snow-covered,Drunk Driving,1,6533.543887491478,54705.69231338224,Europe,4212.623827085997
Brazil,2021,September,Friday,Morning,Rural,Street,Snowy,469.3997349572573,3,59,18-25,Female,0.1896874257594229,1,Moderate,0,2,Severe,14,0,19.86373914613978,8818.900291778695,Snow-covered,Distracted Driving,3,48942.29664427625,80448.99386309748,Europe,102.20449731601865
Brazil,2001,March,Friday,Afternoon,Urban,Street,Rainy,470.0611524446824,2,41,18-25,Female,0.0665494034251869,1,Poor,2,0,Severe,6,0,34.01970232081978,2245.8499701689198,Dry,Drunk Driving,0,45591.62172499776,37565.15602244831,Australia,2215.960815438359
Brazil,2009,December,Monday,Afternoon,Rural,Street,Windy,282.3839255624008,1,97,41-60,Female,0.01167104385974,0,Good,1,1,Severe,19,2,51.69899538728485,573.8133509119256,Icy,Speeding,7,11173.328687983378,83966.59115761972,South America,1316.9032283040883
Brazil,2011,February,Sunday,Afternoon,Rural,Highway,Clear,474.1392102195048,2,63,26-40,Female,0.130566623452941,0,Good,0,0,Severe,13,3,15.149269849981506,8821.40896671749,Icy,Drunk Driving,5,33770.12205521798,88887.95214470458,Europe,4071.486974538741
Brazil,2024,January,Friday,Night,Rural,Street,Windy,154.08495319677587,1,44,26-40,Male,0.0699929010523259,1,Poor,0,0,Severe,4,1,40.77667750026385,4085.7290023751566,Dry,Drunk Driving,5,16555.637473238752,24453.34537782575,Australia,2874.2388270976257
Brazil,2002,March,Tuesday,Night,Urban,Main Road,Snowy,267.86059869443955,3,78,61+,Female,0.1235373141214782,0,Moderate,2,0,Moderate,18,1,19.206638342873244,7431.417912305217,Snow-covered,Drunk Driving,5,17565.70199226834,28506.70912058823,Europe,3146.618668972137
Brazil,2001,October,Monday,Night,Urban,Street,Windy,75.70290240263563,4,85,18-25,Male,0.0127587041460242,1,Poor,1,1,Moderate,3,1,32.53223166616938,1823.0508746749508,Snow-covered,Weather,7,26368.85942502904,67837.4168563756,Europe,597.1934862134626
Brazil,2010,March,Thursday,Afternoon,Urban,Main Road,Snowy,492.3421783541713,3,93,61+,Male,0.1932756766994392,0,Poor,1,0,Minor,15,3,42.92322084390205,2039.209142166084,Dry,Mechanical Failure,9,6015.160308154186,86491.74114102767,North America,4602.354369198039
Brazil,2000,April,Sunday,Afternoon,Rural,Street,Rainy,432.6761005158472,4,79,26-40,Female,0.1957492796939878,0,Good,0,1,Minor,14,4,12.64816729213346,7647.619055701733,Wet,Weather,2,39157.773428230605,90658.8802167987,Europe,1311.437427122465
Brazil,2013,April,Saturday,Afternoon,Rural,Street,Foggy,213.63519723567475,2,108,18-25,Male,0.2499665864889957,1,Moderate,0,2,Moderate,13,1,33.80449128595998,9726.8589946427,Wet,Drunk Driving,6,8491.739584017965,20131.882175975745,South America,4805.237994428643
Brazil,2015,December,Tuesday,Afternoon,Urban,Main Road,Foggy,248.7288948074931,1,61,<18,Female,0.203101468932656,1,Good,0,1,Severe,1,0,42.61116961766246,3177.4867946127847,Dry,Weather,9,18343.508833920136,97673.41380488222,North America,2623.078408494164
Brazil,2020,April,Thursday,Afternoon,Rural,Street,Snowy,354.3754620746021,4,56,18-25,Male,0.0856071882341005,1,Poor,2,2,Moderate,7,1,22.902935548508324,4352.51764479873,Snow-covered,Mechanical Failure,9,4699.117420269668,90791.56887610744,Australia,2908.265723013053
Brazil,2002,June,Saturday,Evening,Urban,Street,Snowy,354.12441505524026,1,111,41-60,Female,0.1680393362111522,1,Poor,1,0,Severe,5,4,33.63669392807583,2364.4537181492137,Snow-covered,Mechanical Failure,5,30617.76275222433,31173.802399546552,North America,698.3995511356694
Brazil,2023,September,Monday,Afternoon,Urban,Street,Rainy,343.83800504562004,2,112,26-40,Male,0.170143607320788,0,Good,1,0,Minor,15,2,36.1144887231618,1844.8807323091976,Icy,Speeding,8,48094.66615167284,99699.3946099416,North America,2377.553653768217
Brazil,2017,August,Friday,Night,Urban,Main Road,Clear,349.9551152190171,2,53,<18,Female,0.0112054200199034,0,Good,0,0,Minor,2,0,16.57664691503569,7029.252445295314,Snow-covered,Distracted Driving,4,28065.90813640448,90933.72001493344,Asia,137.93900572874225
Brazil,2016,April,Monday,Evening,Rural,Main Road,Foggy,419.9222919524384,1,55,41-60,Female,0.1923791435948723,0,Moderate,1,1,Minor,14,1,22.16815724074125,9460.531711222824,Wet,Drunk Driving,2,14749.741095590423,9142.199761381227,Asia,4780.461802453211
